AÑO,CBML,CLASE_ACCIDENTE,DIRECCION,DIRECCION ENCASILLADA,DISEÑO,EXPEDIENTE,FECHA_ACCIDENTE,FECHA_ACCIDENTES,GRAVEDAD_ACCIDENTE,MES,NRO_RADICADO,NUMCOMUNA,BARRIO,COMUNA,LOCATION,X,Y
2015,0608,Otro,CR 89 CL 92,CR  089   092  000 00000,Tramo de via,A000295833,18/11/2015 07:30:00,2015-11-18T12:30:00.000Z,Con heridos,11,1512169,06,Picacho,Doce de Octubre,"[-75.5867574344, 6.28999886523]",832976.82,1187548.65
2015,1006,Choque,CR 57 CL 51,CR  057   051  000 00000,Tramo de via,A000296025,17/11/2015 12:20:00,2015-11-17T17:20:00.000Z,Solo daños,11,1512196,10,San Benito,La Candelaria,"[-75.5748751856, 6.25429155979]",834280.8,1183594.76
2015,1511,Choque,CR 62 CL 10 Sur,CR  062  S 010  000 00000,Tramo de via,A000295830,18/11/2015 07:05:00,2015-11-18T12:05:00.000Z,Con heridos,11,1512218,15,La Colina,Guayabal,"[-75.5968580434, 6.20271604901]",831830.9,1177896.17
2015,1422,Choque,CR 43 C CL 6 Sur,CR  043 C  S 006  000 00000,Tramo de via,A000295885,18/11/2015 02:20:00,2015-11-18T07:20:00.000Z,Con heridos,11,1512221,14,La Aguacatala,El Poblado,"[-75.5759156461, 6.20034793452]",834148.69,1177627.6
2015,0705,Volcamiento,CR 80 CL 65,CR  080   065  000 00000,Tramo de via,A000295873,18/11/2015 12:50:00,2015-11-18T17:50:00.000Z,Con heridos,11,1512225,07,Facultad de Minas U. Nacional,Robledo,"[-75.5931430393, 6.27330476643]",832264.64,1185703.9
2015,0205,Caida Ocupante,CR 46 CL 37,CR  046   037  000 00000,Tramo de via,A000295887,18/11/2015 05:00:00,2015-11-18T10:00:00.000Z,Con heridos,11,1512236,02,La Francia,Santa Cruz,"[-75.5503911403, 6.29869502502]",837004.94,1188499.17
2015,0606,Atropello,CR 81 CL 95 B,CR  081   095 B  000 00000,Tramo de via,A000295870,18/11/2015 01:30:00,2015-11-18T06:30:00.000Z,Con heridos,11,1512238,06,San Martín de Porres,Doce de Octubre,"[-75.583156936, 6.29387627577]",833376.6,1187976.44
2015,1602,Choque,CR 70 CL 30,CR  070   030  000 00000,Tramo de via,A000296053,18/11/2015 04:00:00,2015-11-18T09:00:00.000Z,Solo daños,11,1512271,16,Rosales,Belén,"[-75.5915025989, 6.23147797889]",832432.91,1181076.27
2015,0401,Caida Ocupante,CL 93 CR 45 A,CL  093   045 A  000 00000,Tramo de via,A000295964,19/11/2015 10:50:00,2015-11-19T15:50:00.000Z,Con heridos,11,1512299,04,Berlin,Aranjuez,"[-75.5528771418, 6.28431621029]",836725.28,1186909.31
2015,1013,Choque,CR 46 CL 39,CR  046   039  000 00000,Tramo de via,A000295917,19/11/2015 05:20:00,2015-11-19T10:20:00.000Z,Con heridos,11,1512313,10,Barrio Colón,La Candelaria,"[-75.5703240315, 6.23919607833]",834779.87,1181923.4
2015,1510,Otro,CR 52 CL 9 Sur,CR  052  S 009  000 00000,Tramo de via,A000296009,19/11/2015 08:30:00,2015-11-19T13:30:00.000Z,Con heridos,11,1512319,15,Guayabal,Guayabal,"[-75.5883612088, 6.20088814747]",832771.01,1177691.27
2015,0914,Volcamiento,CR 32 A CL 30,CR  032 A   030  000 00000,Tramo de via,A000295957,19/11/2015 07:00:00,2015-11-19T12:00:00.000Z,Con heridos,11,1512328,09,Asomadera No. 1,Buenos Aires,"[-75.5614678812, 6.22834523872]",835756.88,1180720.27
2015,1422,Choque,CR 48 CL 12 Sur,CR  048  S 012  000 00000,Tramo de via,A000296133,18/11/2015 08:30:00,2015-11-18T13:30:00.000Z,Solo daños,11,1512353,14,La Aguacatala,El Poblado,"[-75.5799243879, 6.19488119864]",833703.17,1177024.1
2015,1421,Choque,CR 48 CL 1 Sur,CR  048  S 001  000 00000,Tramo de via,A000295994,19/11/2015 05:45:00,2015-11-19T10:45:00.000Z,Con heridos,11,1512380,14,Patio Bonito,El Poblado,"[-75.5768399475, 6.20571537948]",834048.04,1178221.66
2015,1020,Otro,CR 43 A CL 37,CR  043 A   037  000 00000,Tramo de via,A000296059,19/11/2015 07:30:00,2015-11-19T12:30:00.000Z,Con heridos,11,1512382,10,San Diego,La Candelaria,"[-75.5679462314, 6.237035474]",835042.42,1181683.64
2015,0607,Otro,CR 79 CL 93,CR  079   093  000 00000,Tramo de via,A000296080,20/11/2015 06:05:00,2015-11-20T11:05:00.000Z,Con heridos,11,1512421,06,Kennedy,Doce de Octubre,"[-75.5835674262, 6.28972693993]",833329.84,1187517.55
2015,1610,Otro,CR 76 CL 2,CR  076   002  000 00000,Tramo de via,A000296090,20/11/2015 07:40:00,2015-11-20T12:40:00.000Z,Con heridos,11,1512428,16,El Rincón,Belén,"[-75.5998978691, 6.21375729052]",831497.87,1179118.58
2015,1419,Choque,CL 11 CR 43 B,CL  011   043 B  000 00000,Tramo de via,A000296008,19/11/2015 09:15:00,2015-11-19T14:15:00.000Z,Con heridos,11,1512441,14,Manila,El Poblado,"[-75.5706871465, 6.21213416816]",834731.21,1178929.81
2015,1102,Choque,CR 63 CL 49,CR  063   049  000 00000,Tramo de via,A000296085,20/11/2015 11:50:00,2015-11-20T16:50:00.000Z,Con heridos,11,1512444,11,Suramericana,Laureles Estadio,"[-75.5786801348, 6.2526210388]",833859.07,1183411.16
2015,1020,Choque,CR 43 A CL 33,CR  043 A   033  000 00000,Tramo de via,A000296095,20/11/2015 02:20:00,2015-11-20T07:20:00.000Z,Con heridos,11,1512446,10,San Diego,La Candelaria,"[-75.5701585719, 6.23396975614]",834796.55,1181345.19
2015,1018,Atropello,CL 57 CR 48,CL  057   048  000 00000,Tramo de via,A000296099,20/11/2015 10:30:00,2015-11-20T15:30:00.000Z,Con heridos,11,1512455,10,Villa Nueva,La Candelaria,"[-75.5634659592, 6.25432078421]",835543.79,1183594.41
2015,1422,Volcamiento,CR 48 CL 6 Sur,CR  048  S 006  000 00000,Tramo de via,A000296236,21/11/2015 11:50:00,2015-11-21T16:50:00.000Z,Con heridos,11,1512481,14,La Aguacatala,El Poblado,"[-75.5772469403, 6.20168220877]",834001.72,1177775.62
2015,1101,Choque,CR 63 CL 50,CR  063   050  000 00000,Tramo de via,A000296235,21/11/2015 11:15:00,2015-11-21T16:15:00.000Z,Con heridos,11,1512519,11,Carlos E. Restrepo,Laureles Estadio,"[-75.5776455195, 6.25436112717]",833974.15,1183603.33
2015,0209,Choque,CR 48 D CL 102 B,CR  048 D   102 B  000 00000,Interseccion,A000296216,21/11/2015 07:10:00,2015-11-21T12:10:00.000Z,Con heridos,11,1512520,02,Moscú No. 1,Santa Cruz,"[-75.5543643157, 6.29275694777]",836563.3,1187843.52
2015,1020,Choque,CR 42 A CL 29,CR  042 A   029  000 00000,Interseccion,A000296249,21/11/2015 12:30:00,2015-11-21T17:30:00.000Z,Con heridos,11,1512525,10,San Diego,La Candelaria,"[-75.5688430504, 6.22811074743]",834940.35,1180696.63
2015,0517,Choque,CR 64 C CL 67,CR  064 C   067  000 00000,Paso a Nivel,A000296257,21/11/2015 08:00:00,2015-11-21T13:00:00.000Z,Con heridos,11,1512537,05,Caribe,Castilla,"[-75.5750384965, 6.26560693066]",834266.29,1184846.57
2015,1509,Choque,CR 52 CL 2 Sur,CR  052  S 002  000 00000,Tramo de via,A000296173,18/11/2015 11:50:00,2015-11-18T16:50:00.000Z,Solo daños,11,1512578,15,Cristo Rey,Guayabal,"[-75.5860008885, 6.2066953722]",833034.15,1178332.95
2015,7001,Choque,CL 18 CR 91,CL  018   091  000 00000,Tramo de via,A000296285,22/11/2015 01:00:00,2015-11-22T06:00:00.000Z,Con heridos,11,1512585,70,Altavista Sector Central,Corregimiento de Altavista,"[-75.615228115, 6.22218432594]",829803.39,1180055.74
2015,1309,Choque,CR 105 CL 41,CR  105   041  000 00000,Tramo de via,A000296455,18/11/2015 03:40:00,2015-11-18T08:40:00.000Z,Solo daños,11,1512589,13,San Javier No.1,San Javier,"[-75.6196291468, 6.25486457348]",829326.74,1183672.47
2015,1103,Choque,CL 44 CR 68,CL  044   068  000 00000,Tramo de via,A000296484,21/11/2015 12:30:00,2015-11-21T17:30:00.000Z,Solo daños,11,1512595,11,Naranjal,Laureles Estadio,"[-75.5859405418, 6.24887334076]",833054.16,1182998.87
2015,0410,Choque,CR 46 CL 76,CR  046   076  000 00000,Interseccion,A000296335,22/11/2015 09:20:00,2015-11-22T14:20:00.000Z,Con heridos,11,1512630,04,Campo Valdés No. 1,Aranjuez,"[-75.5558665153, 6.26947424298]",836389.75,1185268.37
2015,0712,Choque,CR 93 CL 82,CR  093   082  000 00000,Tramo de via,A000296309,22/11/2015 10:50:00,2015-11-22T15:50:00.000Z,Con heridos,11,1512642,07,Aures No. 2,Robledo,"[-75.5923071511, 6.29176901109]",832363.08,1187746.25
2015,0701,Choque,CR 64 CL 59 A,CR  064   059 A  000 00000,Tramo de via,A000296315,22/11/2015 03:40:00,2015-11-22T08:40:00.000Z,Con heridos,11,1512649,07,Universidad Nacional,Robledo,"[-75.5752902077, 6.25867674266]",834236.24,1184080
2015,1018,Choque,CL 54 CR 46,CL  054   046  000 00000,Interseccion,A000296305,22/11/2015 01:15:00,2015-11-22T06:15:00.000Z,Con heridos,11,1512652,10,Villa Nueva,La Candelaria,"[-75.5635845084, 6.25135563168]",835529.74,1183266.43
2015,,Choque,CL 16 B CR 25 B,0,Lote o Predio,A000296435,21/11/2015 04:00:00,2015-11-21T09:00:00.000Z,Solo daños,11,1512696,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2015,1107,Choque,CR 73 CL 43 A,CR  073   043 A  000 00000,Tramo de via,A000296444,21/11/2015 09:00:00,2015-11-21T14:00:00.000Z,Solo daños,11,1512702,11,Bolivariana,Laureles Estadio,"[-75.592357444, 6.24882072694]",832343.79,1182995.09
2015,1001,Choque,CR 48 CL 59,CR  048   059  000 00000,Tramo de via,A000296410,21/11/2015 10:00:00,2015-11-21T15:00:00.000Z,Solo daños,11,1512704,10,Prado,La Candelaria,"[-75.5623783226, 6.25592405456]",835664.69,1183771.43
2015,1016,Choque,CL 56 CR 41,CL  056   041  000 00000,Interseccion,A000296420,21/11/2015 07:30:00,2015-11-21T12:30:00.000Z,Solo daños,11,1512708,10,Boston,La Candelaria,"[-75.5592645374, 6.25050815542]",836007.69,1183171.33
2015,1017,Choque,CR 39 A CL 59,CR  039 A   059  000 00000,Interseccion,A000296405,21/11/2015 07:30:00,2015-11-21T12:30:00.000Z,Solo daños,11,1512712,10,Los Ángeles,La Candelaria,"[-75.5568307744, 6.25139610396]",836277.38,1183268.8
2015,1415,Choque,CR 42 CL 7 A Sur,CR  042  S 007 A  000 00000,Tramo de via,A000296555,21/11/2015 03:00:00,2015-11-21T08:00:00.000Z,Solo daños,11,1512743,14,Los Balsos No.2,El Poblado,"[-75.5727516327, 6.19695725508]",834497.92,1177251.52
2015,0905,Choque,CR 15 CL 49 B,CR  015   049 B  000 00000,Tramo de via,A000296560,22/11/2015 05:20:00,2015-11-22T10:20:00.000Z,Solo daños,11,1512748,09,Alejandro Echavarría,Buenos Aires,"[-75.5424403884, 6.23447753302]",837865.16,1181392.76
2015,1310,Otro,CL 35 CR 108,CL  035   108  000 00000,Tramo de via,A000296374,23/11/2015 07:00:00,2015-11-23T12:00:00.000Z,Con heridos,11,1512761,13,Veinte de Julio,San Javier,"[-75.6201810617, 6.24767419222]",829263.31,1182877.2
2015,0509,Caida Ocupante,CR 65 CL 102,CR  065   102  000 00000,Tramo de via,A000296370,23/11/2015 07:00:00,2015-11-23T12:00:00.000Z,Con heridos,11,1512763,05,Girardot,Castilla,"[-75.5676925045, 6.29672761057]",835089.26,1188286.96
2015,1013,Atropello,CL 44 CR 43 A,CL  044   043 A  000 00000,Tramo de via,A000296522,23/11/2015 06:30:00,2015-11-23T11:30:00.000Z,Con heridos,11,1512785,10,Barrio Colón,La Candelaria,"[-75.5656905427, 6.24289817026]",835293.96,1182331.49
2015,0514,Caida Ocupante,CL 92 CR 67 A,CL  092   067 A  000 00000,Tramo de via,A000296508,23/11/2015 12:15:00,2015-11-23T17:15:00.000Z,Con heridos,11,1512792,05,Alfonso López,Castilla,"[-75.5739802227, 6.28420047838]",834389.31,1186903.14
2015,0507,Choque,CR 63 CL 105,CR  063   105  000 00000,Tramo de via,A000296351,22/11/2015 05:30:00,2015-11-22T10:30:00.000Z,Con heridos,11,1512795,05,Héctor Abad Gómez,Castilla,"[-75.5592082901, 6.30023545617]",836029.47,1188672.34
2015,1506,Choque,CR 70 CL 25,CR  070   025  000 00000,Tramo de via,A000296376,23/11/2015 09:05:00,2015-11-23T14:05:00.000Z,Con heridos,11,1512808,15,Parque Juan Pablo II,Guayabal,"[-75.5913582482, 6.22573956161]",832447.07,1180441.41
2015,1510,Choque,CL 10 sur CR 50 C,CL S 010   050 C  000 00000,Interseccion,A000296636,23/11/2015 07:20:00,2015-11-23T12:20:00.000Z,Solo daños,11,1512826,15,Guayabal,Guayabal,"[-75.5829369877, 6.19796825684]",833370.61,1177366.55
2015,1111,Choque,CR 80 CL 39,CR  080   039  000 00000,Tramo de via,A000296633,22/11/2015 01:50:00,2015-11-22T06:50:00.000Z,Solo daños,11,1512843,11,Lorena,Laureles Estadio,"[-75.5994006749, 6.24800952774]",831563.84,1182907.6
2015,1615,Choque,CL 28 CR 84,CL  028   084  000 00000,Tramo de via,A000297014,21/11/2015 01:46:00,2015-11-21T06:46:00.000Z,Solo daños,11,1512873,16,Los Alpes,Belén,"[-75.6069356448, 6.22938049417]",830723.73,1180849.16
2015,,Choque,Tramo 8 KM 9,000,Tramo de via,A000296711,22/11/2015 09:15:00,2015-11-22T14:15:00.000Z,Solo daños,11,1512938,Sin Inf,,,"[-75.5401832599, 6.1530139537]",838090.2,1172380.35
2015,1012,Choque,CR 46 CL 30,CR  046   030  000 00000,Interseccion,A000296706,23/11/2015 07:40:00,2015-11-23T12:40:00.000Z,Solo daños,11,1512943,10,Perpetuo Socorro,La Candelaria,"[-75.5734366807, 6.23146752426]",834432.87,1181069.41
2015,1003,Choque,CR 55 CL 61 A,CR  055   061 A  000 00000,Tramo de via,A000296591,24/11/2015 01:10:00,2015-11-24T06:10:00.000Z,Con heridos,11,1512951,10,Jesús Nazareno,La Candelaria,"[-75.5692078387, 6.26073773027]",834910.19,1184306.08
2015,0517,Caida Ocupante,CL 67 CR 63,CL  067   063  000 00000,Tramo de via,A000296715,24/11/2015 07:30:00,2015-11-24T12:30:00.000Z,Con heridos,11,1512953,05,Caribe,Castilla,"[-75.5727410474, 6.26529420667]",834520.51,1184811.25
2015,8000,Caida Ocupante,CL 48 A sur CR 55 DD,CL S 048 A   055 DD 000 00000,Tramo de via,A000296613,24/11/2015 08:30:00,2015-11-24T13:30:00.000Z,Con heridos,11,1512960,80,Cabecera San Antonio de Prado,Corregimiento de San Antonio de Prado,"[-75.6378453324, 6.17804162961]",827285.12,1175179.68
2015,1421,Choque,CR 48 CL 7,CR  048   007  000 00000,Tramo de via,A000296795,24/11/2015 10:00:00,2015-11-24T15:00:00.000Z,Solo daños,11,1512978,14,Patio Bonito,El Poblado,"[-75.5765743781, 6.20874755798]",834078.39,1178557.01
2015,0417,Choque,CR 53 CL 73,CR  053   073  000 00000,Tramo de via,A000296789,20/11/2015 01:00:00,2015-11-20T06:00:00.000Z,Solo daños,11,1512981,04,Parque Norte,Aranjuez,"[-75.5663706753, 6.26948645812]",835227,1185273.01
2015,0607,Choque,CR 76 CL 91,CR  076   091  000 00000,Tramo de via,A000296719,24/11/2015 06:30:00,2015-11-24T11:30:00.000Z,Con heridos,11,1512993,06,Kennedy,Doce de Octubre,"[-75.5821459552, 6.28745035855]",833486.46,1187265.25
2015,,Choque,CR 999 CL 999,0,Tramo de via,A000296563,23/11/2015 11:50:00,2015-11-23T16:50:00.000Z,Con heridos,11,1512994,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2015,1603,Choque,CL 30 A CR 79,CL  030 A   079  000 00000,Interseccion,A000296776,24/11/2015 01:20:00,2015-11-24T06:20:00.000Z,Solo daños,11,1513022,16,Belén,Belén,"[-75.5992380536, 6.23200504384]",831576.73,1181137.04
2015,1421,Choque,CL 4 sur CR 43 A,CL S 004   043 A  000 00000,Tramo de via,A000296888,24/11/2015 01:30:00,2015-11-24T06:30:00.000Z,Solo daños,11,1513033,14,Patio Bonito,El Poblado,"[-75.5730202328, 6.20021789754]",834469.2,1177612.31
2015,0804,Choque,CR 31 CL 61,CR  031   061  000 00000,Tramo de via,A000296770,25/11/2015 04:00:00,2015-11-25T09:00:00.000Z,Con heridos,11,1513081,08,La Ladera,Villa Hermosa,"[-75.551931705, 6.25146835381]",836819.72,1183275.27
2015,1503,Choque,CR 65 CL 27,CR  065   027  000 00000,Tramo de via,A000296744,25/11/2015 07:05:00,2015-11-25T12:05:00.000Z,Con heridos,11,1513099,15,Trinidad,Guayabal,"[-75.5831292046, 6.22796820863]",833358.77,1180685.35
2015,1404,Choque,CL 23 CR 43,CL  023   043  000 00000,Tramo de via,A000296582,24/11/2015 10:20:00,2015-11-24T15:20:00.000Z,Con heridos,11,1513104,14,Castropol,El Poblado,"[-75.5686985189, 6.22263441394]",834954.64,1180090.77
2015,0205,Volcamiento,CL 110 CR 49 B,CL  110   049 B  000 00000,Tramo de via,A000296295,22/11/2015 04:40:00,2015-11-22T09:40:00.000Z,Con heridos,11,1513105,02,La Francia,Santa Cruz,"[-75.5529161173, 6.30053270491]",836726.03,1188703.25
2015,1006,Choque,CR 57 CL 51,CR  057   051  000 00000,Tramo de via,A000296553,24/11/2015 05:40:00,2015-11-24T10:40:00.000Z,Con heridos,11,1513115,10,San Benito,La Candelaria,"[-75.5748751856, 6.25429155979]",834280.8,1183594.76
2015,0505,Choque,CR 68 CL 108,CR  068   108  000 00000,Lote o Predio,A000296749,25/11/2015 07:00:00,2015-11-25T12:00:00.000Z,Con heridos,11,1513118,05,Boyacá,Castilla,"[-75.5668291095, 6.3051592303]",835187.49,1189219.43
2015,1105,Choque,CL 33 CR 65,CL  033   065  000 00000,Tramo de via,A000296969,25/11/2015 08:30:00,2015-11-25T13:30:00.000Z,Solo daños,11,1513170,11,Los Conquistadores,Laureles Estadio,"[-75.5830894894, 6.23944467025]",833366.79,1181954.92
2015,1108,Choque,CR 76 CL 33,CR  076   033  000 00000,Tramo de via,A000296965,24/11/2015 08:40:00,2015-11-24T13:40:00.000Z,Solo daños,11,1513183,11,Laureles,Laureles Estadio,"[-75.596774079, 6.2388687894]",831851.69,1181895.56
2015,1114,Choque,CR 80 CL 50 A,CR  080   050 A  000 00000,Tramo de via,A000296869,26/11/2015 08:00:00,2015-11-26T13:00:00.000Z,Con heridos,11,1513216,11,Los Colores,Laureles Estadio,"[-75.5967277363, 6.26375211873]",831864.77,1184648.28
2015,0412,Choque,CR 49 B CL 90,CR  049 B   090  000 00000,Tramo de via,A000296925,26/11/2015 10:30:00,2015-11-26T15:30:00.000Z,Con heridos,11,1513254,04,La Piñuela,Aranjuez,"[-75.5574836533, 6.28211090077]",836214.69,1186666.79
2015,0413,Volcamiento,CR 52 CL 90,CR  052   090  000 00000,Tramo de via,A000296903,26/11/2015 10:00:00,2015-11-26T15:00:00.000Z,Con heridos,11,1513275,04,Aranjuez,Aranjuez,"[-75.5636270853, 6.28207332752]",835534.65,1186664.56
2015,,Atropello,CL 62 CR 18 A,0,Tramo de via,A000296901,26/11/2015 04:30:00,2015-11-26T09:30:00.000Z,Con heridos,11,1513278,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2015,0717,Choque,CR 85 CL 66,CR  085   066  000 00000,Tramo de via,A000296997,26/11/2015 10:45:00,2015-11-26T15:45:00.000Z,Solo daños,11,1513280,07,Robledo,Robledo,"[-75.5960091132, 6.27546187662]",831948.07,1185943.45
2015,1113,Choque,CR 80 CL 48,CR  080   048  000 00000,Tramo de via,A000297140,26/11/2015 05:00:00,2015-11-26T10:00:00.000Z,Solo daños,11,1513307,11,El Estadio,Laureles Estadio,"[-75.5977557529, 6.25875211291]",831749.37,1184095.48
2015,0907,Atropello,CL 45 CR 30,CL  045   030  000 00000,Tramo de via,A000297222,28/11/2015 12:10:00,2015-11-28T17:10:00.000Z,Con heridos,11,1513326,09,Buenos Aires,Buenos Aires,"[-75.5545095208, 6.23799309807]",836530.18,1181785.39
2015,1507,Caida Ocupante,CR 52 CL 10,CR  052   010  000 00000,Tramo de via,A000297218,27/11/2015 06:42:00,2015-11-27T11:42:00.000Z,Con heridos,11,1513328,15,Campo Amor,Guayabal,"[-75.5819647769, 6.2150191006]",833483.6,1179252.49
2015,0703,Choque,CR 62 CL 78,CR  062   078  000 00000,Tramo de via,A000297300,27/11/2015 05:30:00,2015-11-27T10:30:00.000Z,Solo daños,11,1513329,07,San Germán,Robledo,"[-75.5919389085, 6.27132787349]",832397.3,1185484.82
2015,1204,Choque,CL 44 CR 86,CL  044   086  000 00000,Tramo de via,A000297026,25/11/2015 01:54:00,2015-11-25T06:54:00.000Z,Solo daños,11,1513343,12,La América,La América,"[-75.6052741462, 6.25081235956]",830914.54,1183219.55
2015,1103,Caida Ocupante,CR 64 CL 44,CR  064   044  000 00000,Lote o Predio,A000296946,27/11/2015 08:20:00,2015-11-27T13:20:00.000Z,Con heridos,11,1513346,11,Naranjal,Laureles Estadio,"[-75.5825365948, 6.24843952228]",833430.84,1182949.8
2015,1015,Choque,CR 43 CL 48,CR  043   048  000 00000,Interseccion,A000296941,27/11/2015 10:00:00,2015-11-27T15:00:00.000Z,Con heridos,11,1513350,10,Bomboná No. 1,La Candelaria,"[-75.5637595559, 6.24539359192]",835508.5,1182606.94
2015,6098,Otro,CL 66 B CR 97,CL  066 B   097  000 00000,Lote o Predio,A000297204,27/11/2015 05:40:00,2015-11-27T10:40:00.000Z,Con heridos,11,1513353,60,Área de Expansión Pajarito,Corregimiento de San Cristóbal,"[-75.6087693342, 6.28985428137]",830540.23,1187539.74
2015,0601,Atropello,CR 80 CL 103,CR  080   103  000 00000,Tramo de via,A000297345,29/11/2015 08:15:00,2015-11-29T13:15:00.000Z,Con heridos,11,1513512,06,Santander,Doce de Octubre,"[-75.5789534362, 6.30224752312]",833844.55,1188901.17
2015,0401,Otro,CL 93 CR 46,CL  093   046  000 00000,Tramo de via,A000297305,29/11/2015 12:40:00,2015-11-29T17:40:00.000Z,Con heridos,11,1513514,04,Berlin,Aranjuez,"[-75.5537758983, 6.28449030902]",836625.85,1186928.85
2015,1005,Caida Ocupante,CL 53 CR 54,CL  053   054  000 00000,Tramo de via,A000297251,28/11/2015 09:40:00,2015-11-28T14:40:00.000Z,Con heridos,11,1513522,10,Estación Villa,La Candelaria,"[-75.5703296967, 6.25346932441]",834783.72,1183502.37
2015,1211,Choque,CR 86 CL 37,CR  086   037  000 00000,Tramo de via,A000297339,29/11/2015 01:20:00,2015-11-29T06:20:00.000Z,Con heridos,11,1513531,12,Simón Bolívar,La América,"[-75.6093058438, 6.24575707112]",830466.6,1182661.6
2015,1008,Choque,CR 61 CL 50,CR  061   050  000 00000,Tramo de via,A000297283,28/11/2015 12:10:00,2015-11-28T17:10:00.000Z,Con heridos,11,1513538,10,Corazón de Jesús,La Candelaria,"[-75.5777644658, 6.25241935896]",833960.37,1183388.56
2015,0914,Choque,CR 37 A CL 29,CR  037 A   029  000 00000,Tramo de via,A000297340,29/11/2015 03:15:00,2015-11-29T08:15:00.000Z,Con heridos,11,1513550,09,Asomadera No. 1,Buenos Aires,"[-75.5639560434, 6.22698961158]",835481.01,1180571.08
2015,1608,Choque,CR 79 CL 2 Sur,CR  079  S 002  000 00000,Tramo de via,A000297311,28/11/2015 12:20:00,2015-11-28T17:20:00.000Z,Con heridos,11,1513551,16,La Mota,Belén,"[-75.6013828842, 6.20934020682]",831332.06,1178630.41
2015,0513,Atropello,CR 65 CL 91 C,CR  065   091 C  000 00000,Tramo de via,A000297286,28/11/2015 06:00:00,2015-11-28T11:00:00.000Z,Con heridos,11,1513553,05,Francisco Antonio Zea,Castilla,"[-75.5720611235, 6.28274724833]",834601.28,1186741.77
2015,1111,Choque,CR 80 B CL 43,CR  080 B   043  000 00000,Interseccion,A000297280,28/11/2015 01:15:00,2015-11-28T06:15:00.000Z,Con heridos,11,1513578,11,Lorena,Laureles Estadio,"[-75.6014005894, 6.24982853615]",831343.03,1183109.47
2015,,Caida Ocupante,CR 14 CL 30,0,Tramo de via,A000297350,29/11/2015 05:20:00,2015-11-29T10:20:00.000Z,Con heridos,11,1513586,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
